p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
4,1,7.0,1.0,1.0,1,1,2,1,1,1,1,1239,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1240,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1241,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1242,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1243,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1244,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1245,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1246,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1247,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1248,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1249,gemini,2025,남성,4
3,1,1.0,1.0,2.0,2,1,2,2,1,2,2,1250,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1251,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1252,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1253,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1254,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1255,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1256,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1257,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1258,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1259,gemini,2025,남성,4
3,1,1.0,4.0,2.0,2,1,2,2,1,2,2,1260,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1261,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1262,gemini,2025,남성,4
3,1,8.0,3.0,1.0,1,1,2,2,1,2,1,1263,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1264,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1265,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1266,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1267,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1268,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1269,gemini,2025,남성,4
2,2,,,,1,1,1,2,1,2,2,1270,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1271,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,1272,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1273,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1274,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1275,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1276,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,1277,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1278,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1279,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1280,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1281,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1282,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1283,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1284,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1285,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1286,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1287,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1288,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1289,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1290,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,1,1,1291,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1292,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1293,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1294,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1295,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1296,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1297,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1298,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1299,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1300,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1301,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1302,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1303,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1304,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1305,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1306,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1307,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1308,gemini,2025,남성,4
2,2,,,,2,1,2,1,1,2,2,1309,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1310,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1311,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1312,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1313,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1314,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1315,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1316,gemini,2025,남성,4
3,1,1.0,1.0,2.0,2,1,2,2,1,2,2,1317,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1318,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1319,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1320,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1321,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1322,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1323,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1324,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1325,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1326,gemini,2025,남성,4
2,2,,,,1,1,1,1,1,2,2,1327,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1328,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1329,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,1330,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1331,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1332,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1333,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1334,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1335,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1336,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1337,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1338,gemini,2025,남성,4
2,2,,,,1,1,1,1,1,2,2,1339,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1340,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1341,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1342,gemini,2025,남성,4
4,1,2.0,1.0,1.0,1,1,2,1,1,1,1,1343,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1344,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1345,gemini,2025,남성,4
3,1,7.0,3.0,2.0,1,1,2,1,1,2,1,1346,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1347,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1348,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1349,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1350,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1351,gemini,2025,남성,4
4,1,2.0,1.0,1.0,1,1,1,1,1,2,1,1352,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1353,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1354,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1355,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1356,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1357,gemini,2025,남성,4
4,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1358,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1359,gemini,2025,남성,4
4,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1360,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1361,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1362,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1363,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1364,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1365,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1366,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1367,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1368,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1369,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1370,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1371,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1372,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1373,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1374,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1375,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1376,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1377,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1378,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1379,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,1380,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,1381,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1382,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1383,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1384,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1385,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1386,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1387,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1388,gemini,2025,남성,4
4,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1389,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1390,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1391,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1392,gemini,2025,남성,4
2,2,,,,2,1,1,2,1,2,2,1393,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1394,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,1395,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1396,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1397,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1398,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1399,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1400,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1401,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1402,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1403,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1404,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1405,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1406,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1407,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1408,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1409,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1410,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,2,1,2,2,1411,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1412,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1413,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1414,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1415,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,1416,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1417,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1418,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1419,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1420,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1421,gemini,2025,남성,4
2,2,,,,1,1,1,1,1,2,1,1422,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1423,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1424,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1425,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1426,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1427,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1428,gemini,2025,남성,4
2,2,,,,1,1,1,1,1,2,2,1429,gemini,2025,남성,4
3,1,5.0,1.0,2.0,1,1,2,1,1,2,1,1430,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1431,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1432,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1433,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1434,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1435,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1436,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,1437,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,1438,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1439,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1440,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1441,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1442,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1443,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1444,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1445,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,1446,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1447,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1448,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,1449,gemini,2025,남성,4
3,1,7.0,1.0,1.0,1,1,2,1,1,2,1,1450,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1451,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1452,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,1453,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1454,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1455,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1456,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1457,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1458,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1459,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,1460,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1461,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1462,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1463,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1464,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1465,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1466,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1467,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1468,gemini,2025,남성,4
2,2,,,,1,1,1,1,1,2,2,1469,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1470,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1471,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1472,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1473,gemini,2025,남성,4
3,1,7.0,3.0,2.0,1,1,2,1,1,2,1,1474,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1475,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1476,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1477,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1478,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1479,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1480,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1481,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1482,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1483,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1484,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1485,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1486,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1487,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1488,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1489,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1490,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1491,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,1492,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1493,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1494,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1495,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1496,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1497,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1498,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1499,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1500,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1501,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1502,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1503,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1504,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1505,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1506,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1507,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1508,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,1,1509,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1510,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1511,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1512,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1513,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1514,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1515,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1516,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1517,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1518,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1519,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1520,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1521,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1522,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1523,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1524,gemini,2025,남성,4
4,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1525,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1526,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1527,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1528,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1529,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1530,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,1531,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1532,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1533,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1534,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1535,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1536,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,1537,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1538,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,1539,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,1540,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1541,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1542,gemini,2025,남성,4
3,1,1.0,3.0,2.0,1,1,2,2,1,2,2,1543,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1544,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1545,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1546,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1547,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1548,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,1549,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,2,1550,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,1551,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1552,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1553,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,1554,gemini,2025,남성,4
2,2,,,,1,1,2,2,1,2,2,1555,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1556,gemini,2025,남성,4
2,2,,,,1,1,2,1,1,2,1,1557,gemini,2025,남성,4
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,1558,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1559,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,1560,gemini,2025,남성,4
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,1561,gemini,2025,남성,4
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,1562,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1563,gemini,2025,남성,4
2,2,,,,2,1,2,2,1,2,2,1564,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,1565,gemini,2025,남성,4
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,1566,gemini,2025,남성,4
