p__m01016,p__m01004,p__d29001,p__d31002,p__m01005,p__m01022,p__m01012,p__d31005,p__m01015,p__m01008,p__d31003,p__m01024,p__m01014,p__m01006,p__d31001,p__d26001,p__d26075,p__m01019,p__d11001,p__d28001,p__m01011,p__m01020,p__m01007,p__d22001,p__m01017,p__m01003,p__d26092,p__m01009,p__m01013,p__m01001,p__m01010,p__d31007,p__m01018,p__m01021,p__m01002,p__m01023,_idx,_model,_wave,성별,연령대,_error
2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,374,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,3.0,3.0,2.0,4.0,375,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,376,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,3.0,377,gemini,2024,남성,6,
3.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,3.0,3.0,378,gemini,2024,남성,6,
2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,379,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,380,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,3.0,,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,2.0,381,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,382,gemini,2024,남성,6,
4.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,383,gemini,2024,남성,6,
2.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,384,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,3.0,385,gemini,2024,남성,6,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,2.0,386,gemini,2024,남성,6,
3.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,387,gemini,2024,남성,6,
2.0,3.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,,4.0,3.0,3.0,3.0,388,gemini,2024,남성,6,
4.0,3.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,3.0,2.0,3.0,3.0,389,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,390,gemini,2024,남성,6,
2.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,391,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,2.0,3.0,392,gemini,2024,남성,6,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,393,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,394,gemini,2024,남성,6,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,395,gemini,2024,남성,6,
3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,396,gemini,2024,남성,6,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,397,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,398,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,399,gemini,2024,남성,6,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,3.0,400,gemini,2024,남성,6,
3.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,401,gemini,2024,남성,6,
2.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,402,gemini,2024,남성,6,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,403,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,404,gemini,2024,남성,7,
1.0,1.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,405,gemini,2024,남성,7,
1.0,1.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,406,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,4.0,3.0,2.0,,1.0,3.0,,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,2.0,4.0,407,gemini,2024,남성,7,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,408,gemini,2024,남성,7,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,409,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,3.0,410,gemini,2024,남성,7,
2.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,3.0,411,gemini,2024,남성,7,
2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,412,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,4.0,413,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,414,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,415,gemini,2024,남성,7,
3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,416,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,417,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,4.0,418,gemini,2024,남성,7,
2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,419,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,420,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,421,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,4.0,422,gemini,2024,남성,7,
4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,423,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,3.0,,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,424,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,4.0,425,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,2.0,426,gemini,2024,남성,7,
3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,427,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,4.0,428,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,429,gemini,2024,남성,7,
3.0,2.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,430,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,431,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,432,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,433,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,434,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,4.0,2.0,2.0,,3.0,3.0,,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,435,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,436,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,4.0,437,gemini,2024,남성,7,
3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,438,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,439,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,440,gemini,2024,남성,7,
2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,441,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,2.0,3.0,442,gemini,2024,남성,7,
3.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,3.0,443,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,444,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,445,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,446,gemini,2024,남성,7,
3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,447,gemini,2024,남성,7,
3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,448,gemini,2024,남성,7,
4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,449,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,450,gemini,2024,남성,7,
3.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,451,gemini,2024,남성,7,
3.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,2.0,452,gemini,2024,남성,7,
3.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,453,gemini,2024,남성,7,
2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,454,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,455,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,456,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,457,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,458,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,459,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,460,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,461,gemini,2024,남성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,462,gemini,2024,남성,7,
2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,3.0,463,gemini,2024,남성,7,
